MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS,registration_key,date_reg,type,colour,fuel,state
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-16,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,white,hybrid_petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,red,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,black,petrol,Negeri Sembilan
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,red,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,white,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-17,motokar,blue,petrol,Melaka
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-18,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-18,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-18,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-18,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-18,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-19,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-19,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,yellow,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,white,hybrid_petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-20,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,red,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,white,petrol,Perak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,grey,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,blue,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-21,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,blue,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,red,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,red,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,white,petrol,Negeri Sembilan
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,blue,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,grey,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-22,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,black,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Sarawak
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,black,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Sabah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,white,petrol,Kedah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,hybrid_petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,blue,hybrid_petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-23,motokar,red,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,black,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,red,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,silver,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,red,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,grey,petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,red,hybrid_petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,blue,hybrid_petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,blue,petrol,Pahang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,grey,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-24,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-25,motokar,grey,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-26,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-26,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,blue,hybrid_petrol,Selangor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,grey,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,black,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,grey,petrol,Sabah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,white,petrol,Sabah
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,blue,petrol,Kelantan
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-27,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,grey,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,Terengganu
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,Pulau Pinang
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,blue,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,blue,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,hybrid_petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,grey,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,black,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,red,petrol,Rakan Niaga
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,black,petrol,Terengganu
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,red,petrol,Johor
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,blue,petrol,W.P. Kuala Lumpur
2014,HONDA,CIVIC,COMPACT,1.8,4,AV,X,7.9,6.0,7.0,40,161.0,HONDA CIVIC,2025-01-28,motokar,white,petrol,Selangor
